market_date_sec,tradingDay,time,product,symbol,open,high,low,close,last,volume,oi,askPrice1,bidPrice1,askVolume1,bidVolume1,limitUp,limitDown,factor,UTC
2022-05-20 14:25:53,2022-05-20,2022-05-20 14:25:53.477,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.0,28515,29312,3423.5,3421.0,1,5,3834.0,2834.0,1.0,2022-05-20 01:25:53
2022-05-20 14:25:54,2022-05-20,2022-05-20 14:25:54.540,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.0,28515,29312,3422.0,3420.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:25:54
2022-05-20 14:25:55,2022-05-20,2022-05-20 14:25:55.530,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.0,28515,29312,3424.5,3420.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:25:55
2022-05-20 14:25:56,2022-05-20,2022-05-20 14:25:56.978,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28519,29314,3420.0,3418.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:25:56
2022-05-20 14:25:57,2022-05-20,2022-05-20 14:25:57.527,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28519,29314,3420.0,3418.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:25:57
2022-05-20 14:25:58,2022-05-20,2022-05-20 14:25:58.441,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28520,29315,3420.5,3418.5,27,2,3834.0,2834.0,1.0,2022-05-20 01:25:58
2022-05-20 14:25:59,2022-05-20,2022-05-20 14:25:59.677,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28521,29315,3420.5,3420.0,27,1,3834.0,2834.0,1.0,2022-05-20 01:25:59
2022-05-20 14:26:00,2022-05-20,2022-05-20 14:26:00.493,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28523,29315,3420.0,3418.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:26:00
2022-05-20 14:26:02,2022-05-20,2022-05-20 14:26:02.484,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28525,29313,3418.5,3417.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:02
2022-05-20 14:26:03,2022-05-20,2022-05-20 14:26:03.481,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28530,29310,3418.5,3417.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:03
2022-05-20 14:26:07,2022-05-20,2022-05-20 14:26:07.418,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28530,29310,3418.5,3417.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:07
2022-05-20 14:26:09,2022-05-20,2022-05-20 14:26:09.479,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28532,29310,3419.0,3417.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:09
2022-05-20 14:26:10,2022-05-20,2022-05-20 14:26:10.726,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28535,29311,3419.5,3417.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:10
2022-05-20 14:26:11,2022-05-20,2022-05-20 14:26:11.728,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28536,29311,3419.5,3417.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:26:11
2022-05-20 14:26:12,2022-05-20,2022-05-20 14:26:12.712,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,28537,29312,3420.0,3418.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:12
2022-05-20 14:26:13,2022-05-20,2022-05-20 14:26:13.264,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28541,29314,3420.0,3418.0,1,7,3834.0,2834.0,1.0,2022-05-20 01:26:13
2022-05-20 14:26:15,2022-05-20,2022-05-20 14:26:15.477,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28542,29314,3420.0,3418.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:15
2022-05-20 14:26:16,2022-05-20,2022-05-20 14:26:16.991,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28544,29314,3418.0,3417.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:26:16
2022-05-20 14:26:17,2022-05-20,2022-05-20 14:26:17.479,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28546,29314,3420.5,3418.0,26,4,3834.0,2834.0,1.0,2022-05-20 01:26:17
2022-05-20 14:26:18,2022-05-20,2022-05-20 14:26:18.067,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28546,29314,3420.0,3418.0,1,2,3834.0,2834.0,1.0,2022-05-20 01:26:18
2022-05-20 14:26:19,2022-05-20,2022-05-20 14:26:19.483,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28549,29314,3420.0,3417.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:26:19
2022-05-20 14:26:21,2022-05-20,2022-05-20 14:26:21.450,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28549,29314,3420.0,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:21
2022-05-20 14:26:22,2022-05-20,2022-05-20 14:26:22.944,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28550,29314,3420.0,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:22
2022-05-20 14:26:23,2022-05-20,2022-05-20 14:26:23.595,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28550,29314,3420.0,3418.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:23
2022-05-20 14:26:25,2022-05-20,2022-05-20 14:26:25.133,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28551,29315,3420.0,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:25
2022-05-20 14:26:26,2022-05-20,2022-05-20 14:26:26.571,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28551,29315,3420.0,3418.0,11,2,3834.0,2834.0,1.0,2022-05-20 01:26:26
2022-05-20 14:26:27,2022-05-20,2022-05-20 14:26:27.656,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28551,29315,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:27
2022-05-20 14:26:28,2022-05-20,2022-05-20 14:26:28.150,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28551,29315,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:28
2022-05-20 14:26:31,2022-05-20,2022-05-20 14:26:31.644,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28551,29315,3419.0,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:31
2022-05-20 14:26:32,2022-05-20,2022-05-20 14:26:32.711,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28552,29314,3419.0,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:32
2022-05-20 14:26:34,2022-05-20,2022-05-20 14:26:34.641,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28553,29313,3420.0,3418.0,11,3,3834.0,2834.0,1.0,2022-05-20 01:26:34
2022-05-20 14:26:35,2022-05-20,2022-05-20 14:26:35.489,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28553,29313,3420.0,3419.0,11,1,3834.0,2834.0,1.0,2022-05-20 01:26:35
2022-05-20 14:26:39,2022-05-20,2022-05-20 14:26:39.375,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28554,29312,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:39
2022-05-20 14:26:43,2022-05-20,2022-05-20 14:26:43.643,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,28555,29311,3420.0,3418.0,13,3,3834.0,2834.0,1.0,2022-05-20 01:26:43
2022-05-20 14:26:45,2022-05-20,2022-05-20 14:26:45.806,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,28555,29311,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:26:45
2022-05-20 14:26:48,2022-05-20,2022-05-20 14:26:48.979,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28558,29313,3418.0,3417.5,4,2,3834.0,2834.0,1.0,2022-05-20 01:26:48
2022-05-20 14:26:49,2022-05-20,2022-05-20 14:26:49.481,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28560,29312,3417.5,3417.0,5,10,3834.0,2834.0,1.0,2022-05-20 01:26:49
2022-05-20 14:26:50,2022-05-20,2022-05-20 14:26:50.977,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,28572,29319,3416.5,3416.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:50
2022-05-20 14:26:51,2022-05-20,2022-05-20 14:26:51.559,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28573,29319,3416.5,3415.5,1,4,3834.0,2834.0,1.0,2022-05-20 01:26:51
2022-05-20 14:26:52,2022-05-20,2022-05-20 14:26:52.654,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3411.5,28615,29313,3415.5,3413.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:26:52
2022-05-20 14:26:53,2022-05-20,2022-05-20 14:26:53.708,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.5,28635,29314,3414.5,3414.0,2,1,3834.0,2834.0,1.0,2022-05-20 01:26:53
2022-05-20 14:26:54,2022-05-20,2022-05-20 14:26:54.270,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3413.5,28637,29315,3413.5,3412.0,2,2,3834.0,2834.0,1.0,2022-05-20 01:26:54
2022-05-20 14:26:55,2022-05-20,2022-05-20 14:26:55.715,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3413.5,28641,29315,3414.0,3412.0,2,2,3834.0,2834.0,1.0,2022-05-20 01:26:55
2022-05-20 14:26:56,2022-05-20,2022-05-20 14:26:56.486,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.5,28644,29315,3416.5,3413.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:26:56
2022-05-20 14:26:57,2022-05-20,2022-05-20 14:26:57.977,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.0,28646,29314,3416.5,3414.0,4,2,3834.0,2834.0,1.0,2022-05-20 01:26:57
2022-05-20 14:26:58,2022-05-20,2022-05-20 14:26:58.975,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.0,28648,29314,3414.0,3413.5,7,1,3834.0,2834.0,1.0,2022-05-20 01:26:58
2022-05-20 14:26:59,2022-05-20,2022-05-20 14:26:59.995,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.0,28653,29313,3414.0,3413.5,6,2,3834.0,2834.0,1.0,2022-05-20 01:26:59
2022-05-20 14:27:00,2022-05-20,2022-05-20 14:27:00.979,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.0,28655,29311,3414.0,3413.5,4,2,3834.0,2834.0,1.0,2022-05-20 01:27:00
2022-05-20 14:27:01,2022-05-20,2022-05-20 14:27:01.638,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3414.0,28667,29316,3420.0,3413.5,12,2,3834.0,2834.0,1.0,2022-05-20 01:27:01
2022-05-20 14:27:02,2022-05-20,2022-05-20 14:27:02.628,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28678,29325,3417.5,3414.5,2,3,3834.0,2834.0,1.0,2022-05-20 01:27:02
2022-05-20 14:27:03,2022-05-20,2022-05-20 14:27:03.612,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28679,29325,3418.5,3417.0,2,1,3834.0,2834.0,1.0,2022-05-20 01:27:03
2022-05-20 14:27:04,2022-05-20,2022-05-20 14:27:04.179,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28679,29325,3418.0,3417.0,2,1,3834.0,2834.0,1.0,2022-05-20 01:27:04
2022-05-20 14:27:06,2022-05-20,2022-05-20 14:27:06.103,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28679,29325,3418.0,3417.0,2,2,3834.0,2834.0,1.0,2022-05-20 01:27:06
2022-05-20 14:27:07,2022-05-20,2022-05-20 14:27:07.488,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28681,29325,3417.5,3415.0,2,2,3834.0,2834.0,1.0,2022-05-20 01:27:07
2022-05-20 14:27:08,2022-05-20,2022-05-20 14:27:08.984,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28686,29327,3419.0,3416.0,2,4,3834.0,2834.0,1.0,2022-05-20 01:27:08
2022-05-20 14:27:09,2022-05-20,2022-05-20 14:27:09.558,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28686,29327,3419.0,3416.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:27:09
2022-05-20 14:27:10,2022-05-20,2022-05-20 14:27:10.730,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28686,29327,3419.0,3417.0,1,1,3834.0,2834.0,1.0,2022-05-20 01:27:10
2022-05-20 14:27:11,2022-05-20,2022-05-20 14:27:11.622,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28686,29327,3419.0,3417.0,1,2,3834.0,2834.0,1.0,2022-05-20 01:27:11
2022-05-20 14:27:12,2022-05-20,2022-05-20 14:27:12.208,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28687,29326,3420.0,3417.5,14,1,3834.0,2834.0,1.0,2022-05-20 01:27:12
2022-05-20 14:27:13,2022-05-20,2022-05-20 14:27:13.610,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28688,29325,3419.0,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:27:13
2022-05-20 14:27:15,2022-05-20,2022-05-20 14:27:15.023,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28689,29325,3420.0,3418.0,14,3,3834.0,2834.0,1.0,2022-05-20 01:27:15
2022-05-20 14:27:16,2022-05-20,2022-05-20 14:27:16.378,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28689,29325,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:27:16
2022-05-20 14:27:17,2022-05-20,2022-05-20 14:27:17.041,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28689,29325,3419.5,3418.0,3,4,3834.0,2834.0,1.0,2022-05-20 01:27:17
2022-05-20 14:27:22,2022-05-20,2022-05-20 14:27:22.816,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28689,29325,3419.5,3418.0,3,4,3834.0,2834.0,1.0,2022-05-20 01:27:22
2022-05-20 14:27:24,2022-05-20,2022-05-20 14:27:24.129,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28689,29325,3419.5,3418.5,3,1,3834.0,2834.0,1.0,2022-05-20 01:27:24
2022-05-20 14:27:28,2022-05-20,2022-05-20 14:27:28.063,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28690,29324,3418.5,3418.0,2,4,3834.0,2834.0,1.0,2022-05-20 01:27:28
2022-05-20 14:27:30,2022-05-20,2022-05-20 14:27:30.573,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28691,29325,3418.5,3418.0,2,3,3834.0,2834.0,1.0,2022-05-20 01:27:30
2022-05-20 14:27:31,2022-05-20,2022-05-20 14:27:31.758,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28695,29325,3419.5,3418.0,1,4,3834.0,2834.0,1.0,2022-05-20 01:27:31
2022-05-20 14:27:34,2022-05-20,2022-05-20 14:27:34.127,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,28696,29325,3420.0,3418.0,12,3,3834.0,2834.0,1.0,2022-05-20 01:27:34
2022-05-20 14:27:36,2022-05-20,2022-05-20 14:27:36.943,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28702,29331,3420.0,3418.0,6,3,3834.0,2834.0,1.0,2022-05-20 01:27:36
2022-05-20 14:27:37,2022-05-20,2022-05-20 14:27:37.845,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28703,29331,3420.0,3418.0,6,2,3834.0,2834.0,1.0,2022-05-20 01:27:37
2022-05-20 14:27:38,2022-05-20,2022-05-20 14:27:38.474,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28704,29332,3420.0,3418.0,5,2,3834.0,2834.0,1.0,2022-05-20 01:27:38
2022-05-20 14:27:39,2022-05-20,2022-05-20 14:27:39.371,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28705,29332,3420.0,3418.0,8,1,3834.0,2834.0,1.0,2022-05-20 01:27:39
2022-05-20 14:27:41,2022-05-20,2022-05-20 14:27:41.247,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28705,29332,3420.0,3418.0,9,1,3834.0,2834.0,1.0,2022-05-20 01:27:41
2022-05-20 14:27:43,2022-05-20,2022-05-20 14:27:43.236,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28705,29332,3420.0,3418.0,9,2,3834.0,2834.0,1.0,2022-05-20 01:27:43
2022-05-20 14:27:44,2022-05-20,2022-05-20 14:27:44.987,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28708,29335,3419.5,3418.0,1,2,3834.0,2834.0,1.0,2022-05-20 01:27:44
2022-05-20 14:27:45,2022-05-20,2022-05-20 14:27:45.296,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28708,29335,3419.5,3418.0,2,2,3834.0,2834.0,1.0,2022-05-20 01:27:45
2022-05-20 14:27:48,2022-05-20,2022-05-20 14:27:48.250,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,28708,29335,3419.5,3418.0,3,2,3834.0,2834.0,1.0,2022-05-20 01:27:48
2022-05-20 14:27:51,2022-05-20,2022-05-20 14:27:51.496,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,28709,29335,3419.5,3418.5,4,1,3834.0,2834.0,1.0,2022-05-20 01:27:51
2022-05-20 14:27:56,2022-05-20,2022-05-20 14:27:56.851,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,4,2,3834.0,2834.0,1.0,2022-05-20 01:27:56
2022-05-20 14:27:57,2022-05-20,2022-05-20 14:27:57.437,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,5,2,3834.0,2834.0,1.0,2022-05-20 01:27:57
2022-05-20 14:27:58,2022-05-20,2022-05-20 14:27:58.415,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,4,2,3834.0,2834.0,1.0,2022-05-20 01:27:58
2022-05-20 14:27:59,2022-05-20,2022-05-20 14:27:59.372,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,4,2,3834.0,2834.0,1.0,2022-05-20 01:27:59
2022-05-20 14:28:00,2022-05-20,2022-05-20 14:28:00.271,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,4,2,3834.0,2834.0,1.0,2022-05-20 01:28:00
2022-05-20 14:28:01,2022-05-20,2022-05-20 14:28:01.850,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28711,29334,3419.5,3418.0,4,1,3834.0,2834.0,1.0,2022-05-20 01:28:01
2022-05-20 14:28:02,2022-05-20,2022-05-20 14:28:02.980,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28712,29334,3419.0,3417.0,1,4,3834.0,2834.0,1.0,2022-05-20 01:28:02
2022-05-20 14:28:04,2022-05-20,2022-05-20 14:28:04.590,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28712,29334,3418.0,3417.0,1,4,3834.0,2834.0,1.0,2022-05-20 01:28:04
2022-05-20 14:28:05,2022-05-20,2022-05-20 14:28:05.540,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,28713,29334,3418.0,3417.0,1,4,3834.0,2834.0,1.0,2022-05-20 01:28:05
2022-05-20 14:28:06,2022-05-20,2022-05-20 14:28:06.647,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28717,29334,3417.0,3415.0,2,3,3834.0,2834.0,1.0,2022-05-20 01:28:06
2022-05-20 14:28:07,2022-05-20,2022-05-20 14:28:07.728,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28718,29335,3417.0,3415.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:28:07
2022-05-20 14:28:11,2022-05-20,2022-05-20 14:28:11.982,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28725,29337,3418.5,3415.0,6,4,3834.0,2834.0,1.0,2022-05-20 01:28:11
2022-05-20 14:28:12,2022-05-20,2022-05-20 14:28:12.525,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28725,29337,3417.5,3415.5,5,1,3834.0,2834.0,1.0,2022-05-20 01:28:12
2022-05-20 14:28:13,2022-05-20,2022-05-20 14:28:13.034,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28725,29337,3416.0,3415.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:28:13
2022-05-20 14:28:14,2022-05-20,2022-05-20 14:28:14.066,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28726,29336,3416.5,3415.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:28:14
2022-05-20 14:28:15,2022-05-20,2022-05-20 14:28:15.527,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3418.0,3415.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:15
2022-05-20 14:28:16,2022-05-20,2022-05-20 14:28:16.061,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3417.0,3415.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:28:16
2022-05-20 14:28:17,2022-05-20,2022-05-20 14:28:17.441,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3417.0,3415.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:17
2022-05-20 14:28:21,2022-05-20,2022-05-20 14:28:21.925,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3417.0,3415.5,2,3,3834.0,2834.0,1.0,2022-05-20 01:28:21
2022-05-20 14:28:22,2022-05-20,2022-05-20 14:28:22.649,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3417.0,3415.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:28:22
2022-05-20 14:28:27,2022-05-20,2022-05-20 14:28:27.969,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28727,29336,3416.0,3415.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:27
2022-05-20 14:28:29,2022-05-20,2022-05-20 14:28:29.675,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3415.5,28728,29336,3416.0,3415.0,2,4,3834.0,2834.0,1.0,2022-05-20 01:28:29
2022-05-20 14:28:30,2022-05-20,2022-05-20 14:28:30.020,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28730,29334,3417.0,3415.0,1,4,3834.0,2834.0,1.0,2022-05-20 01:28:30
2022-05-20 14:28:32,2022-05-20,2022-05-20 14:28:32.343,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.0,28730,29334,3417.0,3415.5,1,2,3834.0,2834.0,1.0,2022-05-20 01:28:32
2022-05-20 14:28:33,2022-05-20,2022-05-20 14:28:33.977,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28733,29333,3419.0,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:28:33
2022-05-20 14:28:34,2022-05-20,2022-05-20 14:28:34.977,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28734,29333,3418.5,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:28:34
2022-05-20 14:28:35,2022-05-20,2022-05-20 14:28:35.726,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28735,29333,3419.0,3417.5,1,3,3834.0,2834.0,1.0,2022-05-20 01:28:35
2022-05-20 14:28:36,2022-05-20,2022-05-20 14:28:36.655,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28735,29333,3419.0,3417.5,2,3,3834.0,2834.0,1.0,2022-05-20 01:28:36
2022-05-20 14:28:37,2022-05-20,2022-05-20 14:28:37.559,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,28735,29333,3419.0,3416.0,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:37
2022-05-20 14:28:38,2022-05-20,2022-05-20 14:28:38.635,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28738,29332,3419.0,3417.0,1,3,3834.0,2834.0,1.0,2022-05-20 01:28:38
2022-05-20 14:28:44,2022-05-20,2022-05-20 14:28:44.996,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28738,29332,3419.0,3417.0,1,2,3834.0,2834.0,1.0,2022-05-20 01:28:44
2022-05-20 14:28:48,2022-05-20,2022-05-20 14:28:48.492,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28738,29332,3419.0,3417.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:48
2022-05-20 14:28:49,2022-05-20,2022-05-20 14:28:49.657,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28739,29332,3419.0,3417.5,1,1,3834.0,2834.0,1.0,2022-05-20 01:28:49
2022-05-20 14:28:50,2022-05-20,2022-05-20 14:28:50.985,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,28740,29332,3419.0,3417.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:28:50
2022-05-20 14:29:01,2022-05-20,2022-05-20 14:29:01.417,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,28741,29332,3419.0,3417.0,4,1,3834.0,2834.0,1.0,2022-05-20 01:29:01
2022-05-20 14:29:03,2022-05-20,2022-05-20 14:29:03.484,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28745,29331,3419.0,3417.0,4,3,3834.0,2834.0,1.0,2022-05-20 01:29:03
2022-05-20 14:29:04,2022-05-20,2022-05-20 14:29:04.793,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28745,29331,3418.5,3416.0,2,3,3834.0,2834.0,1.0,2022-05-20 01:29:04
2022-05-20 14:29:05,2022-05-20,2022-05-20 14:29:05.673,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28745,29331,3418.5,3416.5,2,1,3834.0,2834.0,1.0,2022-05-20 01:29:05
2022-05-20 14:29:09,2022-05-20,2022-05-20 14:29:09.712,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,28745,29331,3418.5,3417.0,3,1,3834.0,2834.0,1.0,2022-05-20 01:29:09
